COUNTRY,GDPCAP,STI,HDI,total_cases,total_deaths,stringency_index
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,0,0.498,0,0,0
Afghanistan,1803.987,2.119863456,0.498,0,0,8.33
Afghanistan,1803.987,2.119863456,0.498,0,0,8.33
Afghanistan,1803.987,2.119863456,0.498,1,0,8.33
Afghanistan,1803.987,2.119863456,0.498,1,0,8.33
Afghanistan,1803.987,2.119863456,0.498,1,0,8.33
Afghanistan,1803.987,2.119863456,0.498,1,0,8.33
Afghanistan,1803.987,2.119863456,0.498,1,0,8.33
Afghanistan,1803.987,3.324316337,0.498,1,0,27.78
Afghanistan,1803.987,3.324316337,0.498,1,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,4,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,7,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.324316337,0.498,0,0,27.78
Afghanistan,1803.987,3.660737148,0.498,0,0,38.89
Afghanistan,1803.987,3.660737148,0.498,10,0,38.89
Afghanistan,1803.987,3.660737148,0.498,16,0,38.89
Afghanistan,1803.987,3.660737148,0.498,21,0,38.89
Afghanistan,1803.987,3.729781445,0.498,22,0,41.67
Afghanistan,1803.987,3.729781445,0.498,22,0,41.67
Afghanistan,1803.987,3.729781445,0.498,22,0,41.67
Afghanistan,1803.987,3.729781445,0.498,24,0,41.67
Afghanistan,1803.987,3.729781445,0.498,24,0,41.67
Afghanistan,1803.987,3.729781445,0.498,34,0,41.67
Afghanistan,1803.987,3.930452141,0.498,40,1,50.93
Afghanistan,1803.987,4.081934542,0.498,42,1,59.26
Afghanistan,1803.987,4.081934542,0.498,75,1,59.26
Afghanistan,1803.987,4.081934542,0.498,75,1,59.26
Afghanistan,1803.987,4.213460043,0.498,91,2,67.59
Afghanistan,1803.987,4.213460043,0.498,106,3,67.59
Afghanistan,1803.987,4.213460043,0.498,114,4,67.59
Afghanistan,1803.987,4.213460043,0.498,141,4,67.59
Afghanistan,1803.987,4.213460043,0.498,166,4,67.59
Afghanistan,1803.987,4.213460043,0.498,192,4,67.59
Afghanistan,1803.987,4.213460043,0.498,235,4,67.59
Afghanistan,1803.987,4.213460043,0.498,235,4,67.59
Afghanistan,1803.987,4.365643155,0.498,270,5,78.7
Afghanistan,1803.987,4.365643155,0.498,299,7,78.7
Afghanistan,1803.987,4.365643155,0.498,337,7,78.7
Afghanistan,1803.987,4.365643155,0.498,367,11,78.7
Afghanistan,1803.987,4.365643155,0.498,423,14,78.7
Afghanistan,1803.987,4.365643155,0.498,484,15,78.7
Afghanistan,1803.987,4.365643155,0.498,521,15,78.7
Afghanistan,1803.987,4.433907257,0.498,555,18,84.26
Afghanistan,1803.987,4.433907257,0.498,607,18,84.26
Afghanistan,1803.987,4.433907257,0.498,665,21,84.26
Afghanistan,1803.987,4.433907257,0.498,714,23,84.26
Afghanistan,1803.987,4.433907257,0.498,784,25,84.26
Afghanistan,1803.987,4.433907257,0.498,794,29,84.26
Afghanistan,1803.987,4.433907257,0.498,845,30,84.26
Afghanistan,1803.987,4.433907257,0.498,908,30,84.26
Afghanistan,1803.987,4.433907257,0.498,996,33,84.26
Afghanistan,1803.987,4.433907257,0.498,1031,35,84.26
Afghanistan,1803.987,4.433907257,0.498,1092,36,84.26
Afghanistan,1803.987,4.433907257,0.498,1176,40,84.26
Afghanistan,1803.987,4.433907257,0.498,1281,42,84.26
Afghanistan,1803.987,4.433907257,0.498,1351,43,84.26
Afghanistan,1803.987,4.433907257,0.498,1463,47,84.26
Afghanistan,1803.987,4.433907257,0.498,1531,57,84.26
Afghanistan,1803.987,4.433907257,0.498,1703,57,84.26
Afghanistan,1803.987,4.433907257,0.498,1827,60,84.26
Afghanistan,1803.987,4.433907257,0.498,1949,60,84.26
Afghanistan,1803.987,4.433907257,0.498,2171,64,84.26
Afghanistan,1803.987,4.433907257,0.498,2335,68,84.26
Afghanistan,1803.987,4.433907257,0.498,2469,72,84.26
Afghanistan,1803.987,4.433907257,0.498,2704,85,84.26
Afghanistan,1803.987,4.433907257,0.498,2894,90,84.26
Afghanistan,1803.987,4.433907257,0.498,3224,95,84.26
Afghanistan,1803.987,4.433907257,0.498,3392,104,84.26
Afghanistan,1803.987,4.433907257,0.498,3563,106,84.26
Afghanistan,1803.987,4.433907257,0.498,3778,109,84.26
Afghanistan,1803.987,4.433907257,0.498,4033,115,84.26
Afghanistan,1803.987,4.433907257,0.498,4402,120,84.26
Afghanistan,1803.987,4.433907257,0.498,4687,122,84.26
Afghanistan,1803.987,4.433907257,0.498,4967,127,84.26
Afghanistan,1803.987,4.433907257,0.498,5226,130,84.26
Afghanistan,1803.987,4.433907257,0.498,5339,136,84.26
Afghanistan,1803.987,4.433907257,0.498,6402,168,84.26
Afghanistan,1803.987,4.433907257,0.498,6402,168,84.26
Afghanistan,1803.987,4.433907257,0.498,6664,169,84.26
Afghanistan,1803.987,4.433907257,0.498,7072,173,84.26
Afghanistan,1803.987,4.433907257,0.498,7653,178,84.26
Afghanistan,1803.987,4.433907257,0.498,8145,187,84.26
Afghanistan,1803.987,4.433907257,0.498,8676,193,84.26
Afghanistan,1803.987,4.433907257,0.498,9216,205,84.26
Afghanistan,1803.987,4.433907257,0.498,9998,216,84.26
Afghanistan,1803.987,4.433907257,0.498,10582,218,84.26
Afghanistan,1803.987,4.433907257,0.498,11173,219,84.26
Afghanistan,1803.987,4.433907257,0.498,11831,220,84.26
Afghanistan,1803.987,4.433907257,0.498,12456,227,84.26
Afghanistan,1803.987,4.433907257,0.498,13036,235,84.26
Afghanistan,1803.987,4.433907257,0.498,13659,246,84.26
Afghanistan,1803.987,4.433907257,0.498,14525,249,84.26
Afghanistan,1803.987,4.433907257,0.498,15205,257,84.26
Afghanistan,1803.987,4.433907257,0.498,15750,265,84.26
Afghanistan,1803.987,4.433907257,0.498,16509,270,84.26
Afghanistan,1803.987,4.433907257,0.498,17267,294,84.26
Afghanistan,1803.987,4.433907257,0.498,18054,300,84.26
Afghanistan,1803.987,4.433907257,0.498,18969,309,84.26
Afghanistan,1803.987,4.433907257,0.498,19551,327,84.26
Afghanistan,1803.987,4.433907257,0.498,20342,357,84.26
Afghanistan,1803.987,4.365643155,0.498,20917,369,78.7
Afghanistan,1803.987,4.365643155,0.498,21459,384,78.7
Afghanistan,1803.987,4.365643155,0.498,22143,405,78.7
Afghanistan,1803.987,4.365643155,0.498,22890,426,78.7
Afghanistan,1803.987,4.365643155,0.498,23546,446,78.7
Afghanistan,1803.987,4.365643155,0.498,24102,451,78.7
Afghanistan,1803.987,4.365643155,0.498,24766,471,78.7
Afghanistan,1803.987,4.365643155,0.498,25527,478,78.7
Afghanistan,1803.987,4.365643155,0.498,26310,491,78.7
Afghanistan,1803.987,4.365643155,0.498,26874,504,78.7
Afghanistan,1803.987,4.365643155,0.498,27532,546,78.7
Afghanistan,1803.987,4.365643155,0.498,27878,548,78.7
Afghanistan,1803.987,4.365643155,0.498,28424,569,78.7
Afghanistan,1803.987,4.365643155,0.498,28833,581,78.7
Afghanistan,1803.987,4.365643155,0.498,29143,598,78.7
Afghanistan,1803.987,4.365643155,0.498,29481,618,78.7
Afghanistan,1803.987,4.365643155,0.498,29715,639,78.7
Afghanistan,1803.987,4.365643155,0.498,30175,675,78.7
Afghanistan,1803.987,4.365643155,0.498,30451,683,78.7
Afghanistan,1803.987,4.365643155,0.498,30616,703,78.7
Afghanistan,1803.987,4.365643155,0.498,30967,721,78.7
Afghanistan,1803.987,4.365643155,0.498,31238,733,78.7
Afghanistan,1803.987,4.365643155,0.498,31517,746,78.7
Afghanistan,1803.987,4.365643155,0.498,31836,774,78.7
Afghanistan,1803.987,4.365643155,0.498,32022,807,78.7
Afghanistan,1803.987,4.365643155,0.498,32324,819,78.7
Afghanistan,1803.987,4.365643155,0.498,32672,826,78.7
Afghanistan,1803.987,4.365643155,0.498,32951,864,78.7
Afghanistan,1803.987,4.365643155,0.498,33384,920,78.7
Afghanistan,1803.987,4.365643155,0.498,33594,936,78.7
Afghanistan,1803.987,4.365643155,0.498,33653,937,78.7
Afghanistan,1803.987,4.365643155,0.498,33908,957,78.7
Afghanistan,1803.987,4.365643155,0.498,34366,994,78.7
Afghanistan,1803.987,4.365643155,0.498,34451,1010,78.7
Afghanistan,1803.987,4.365643155,0.498,34451,1010,78.7
Afghanistan,1803.987,4.365643155,0.498,34455,1012,78.7
Afghanistan,1803.987,4.365643155,0.498,34740,1045,78.7
Afghanistan,1803.987,4.365643155,0.498,34994,1094,78.7
Afghanistan,1803.987,4.365643155,0.498,35070,1115,78.7
Afghanistan,1803.987,4.365643155,0.498,35289,1147,78.7
Afghanistan,1803.987,4.365643155,0.498,35301,1164,78.7
Afghanistan,1803.987,4.365643155,0.498,35475,1181,78.7
Afghanistan,1803.987,4.365643155,0.498,35615,1186,78.7
Afghanistan,1803.987,4.365643155,0.498,35727,1190,78.7
Afghanistan,1803.987,4.365643155,0.498,35915,1211,78.7
Afghanistan,1803.987,4.365643155,0.498,35928,1211,78.7
Afghanistan,1803.987,4.365643155,0.498,36036,1246,78.7
Afghanistan,1803.987,4.365643155,0.498,36157,1259,78.7
Afghanistan,1803.987,4.365643155,0.498,36263,1269,78.7
Afghanistan,1803.987,4.365643155,0.498,36368,1270,78.7
Afghanistan,1803.987,4.365643155,0.498,36471,1271,78.7
Afghanistan,1803.987,4.365643155,0.498,36471,1271,78.7
Afghanistan,1803.987,4.365643155,0.498,36542,1271,78.7
Afghanistan,1803.987,4.365643155,0.498,36710,1283,78.7
Afghanistan,1803.987,4.365643155,0.498,36710,1283,78.7
Afghanistan,1803.987,4.365643155,0.498,36710,1284,78.7
Afghanistan,1803.987,4.317488114,0.498,36747,1288,75
Afghanistan,1803.987,4.266896327,0.498,36829,1294,71.3
Afghanistan,1803.987,4.266896327,0.498,36896,1298,71.3
Afghanistan,1803.987,4.266896327,0.498,36937,1298,71.3
Afghanistan,1803.987,4.266896327,0.498,37015,1307,71.3
Afghanistan,1803.987,4.266896327,0.498,37054,1312,71.3
Afghanistan,1803.987,4.266896327,0.498,37054,1312,71.3
Afghanistan,1803.987,4.266896327,0.498,37054,1312,71.3
Afghanistan,1803.987,4.266896327,0.498,37269,1344,71.3
Afghanistan,1803.987,4.266896327,0.498,37345,1354,71.3
Afghanistan,1803.987,4.266896327,0.498,37424,1363,71.3
Afghanistan,1803.987,4.097506226,0.498,37431,1363,60.19
Afghanistan,1803.987,4.097506226,0.498,37551,1370,60.19
Afghanistan,1803.987,4.097506226,0.498,37596,1375,60.19
Afghanistan,1803.987,3.874321138,0.498,37599,1375,48.15
Afghanistan,1803.987,3.874321138,0.498,37599,1375,48.15
Afghanistan,1803.987,3.874321138,0.498,37759,1383,48.15
Afghanistan,1803.987,3.874321138,0.498,37856,1385,48.15
Afghanistan,1803.987,3.874321138,0.498,37894,1385,48.15
Afghanistan,1803.987,3.874321138,0.498,37999,1387,48.15
Afghanistan,1803.987,3.874321138,0.498,37999,1387,48.15
Afghanistan,1803.987,3.874321138,0.498,38070,1397,48.15
Afghanistan,1803.987,3.058707073,0.498,38071,1397,21.3
Afghanistan,1803.987,3.058707073,0.498,38126,1401,21.3
Afghanistan,1803.987,3.058707073,0.498,38129,1401,21.3
Afghanistan,1803.987,3.058707073,0.498,38140,1402,21.3
Afghanistan,1803.987,3.058707073,0.498,38143,1402,21.3
Afghanistan,1803.987,3.058707073,0.498,38162,1402,21.3
Afghanistan,1803.987,3.058707073,0.498,38196,1406,21.3
Afghanistan,1803.987,3.058707073,0.498,38205,1406,21.3
Afghanistan,1803.987,3.058707073,0.498,38243,1409,21.3
Afghanistan,1803.987,3.058707073,0.498,38288,1410,21.3
Afghanistan,1803.987,3.058707073,0.498,38304,1410,21.3
Afghanistan,1803.987,3.058707073,0.498,38324,1410,21.3
Afghanistan,1803.987,3.058707073,0.498,38398,1412,21.3
Afghanistan,1803.987,3.058707073,0.498,38494,1415,21.3
Afghanistan,1803.987,3.058707073,0.498,38520,1418,21.3
Afghanistan,1803.987,3.058707073,0.498,38544,1420,21.3
Afghanistan,1803.987,3.058707073,0.498,38572,1420,21.3
Afghanistan,1803.987,3.058707073,0.498,38606,1420,21.3
Afghanistan,1803.987,3.058707073,0.498,38641,1420,21.3
Afghanistan,1803.987,3.058707073,0.498,38716,1420,21.3
Afghanistan,1803.987,3.058707073,0.498,38815,1426,21.3
Afghanistan,1803.987,3.058707073,0.498,38855,1436,21.3
Afghanistan,1803.987,3.058707073,0.498,38872,1436,21.3
Afghanistan,1803.987,3.058707073,0.498,38872,1436,21.3
Afghanistan,1803.987,3.058707073,0.498,38919,1437,21.3
Afghanistan,1803.987,3.058707073,0.498,39044,1441,21.3
Afghanistan,1803.987,3.058707073,0.498,39044,1441,21.3
Afghanistan,1803.987,3.356897123,0.498,39074,1444,28.7
Afghanistan,1803.987,3.356897123,0.498,39145,1446,28.7
Afghanistan,1803.987,3.356897123,0.498,39170,1451,28.7
Afghanistan,1803.987,3.356897123,0.498,39186,1451,28.7
Afghanistan,1803.987,3.356897123,0.498,39192,1453,28.7
Afghanistan,1803.987,3.356897123,0.498,39227,1453,28.7
Afghanistan,1803.987,3.356897123,0.498,39227,1453,28.7
Afghanistan,1803.987,3.356897123,0.498,39239,1456,28.7
Afghanistan,1803.987,3.356897123,0.498,39254,1458,28.7
Afghanistan,1803.987,3.356897123,0.498,39268,1458,28.7
Afghanistan,1803.987,3.356897123,0.498,39285,1458,28.7
Afghanistan,1803.987,3.218875825,0.498,39290,1458,25
Afghanistan,1803.987,3.218875825,0.498,39297,1462,25
Afghanistan,1803.987,3.218875825,0.498,39341,1462,25
Afghanistan,1803.987,0,0.498,39486,1467,0
Afghanistan,1803.987,0,0.498,39548,1469,0
Afghanistan,1803.987,0,0.498,39616,1470,0
Afghanistan,1803.987,0,0.498,39693,1472,0
Afghanistan,1803.987,0,0.498,39703,1473,0
Afghanistan,1803.987,0,0.498,39703,1473,0
Afghanistan,1803.987,0,0.498,39799,1477,0
Afghanistan,1803.987,0,0.498,39928,1480,0
Afghanistan,1803.987,0,0.498,39994,1480,0
Afghanistan,1803.987,0,0.498,40026,1481,0
Afghanistan,1803.987,0,0.498,40026,1481,0
Afghanistan,1803.987,0,0.498,40073,1485,0
Afghanistan,1803.987,0,0.498,40141,1488,0
Afghanistan,1803.987,0,0.498,40200,1492,0
Albania,11803.431,3.586569835,0.785,2,0,36.11
Albania,11803.431,3.729781445,0.785,6,0,41.67
Albania,11803.431,3.948354935,0.785,10,0,51.85
Albania,11803.431,3.948354935,0.785,11,1,51.85
Albania,11803.431,4.365643155,0.785,23,1,78.7
Albania,11803.431,4.365643155,0.785,33,1,78.7
Albania,11803.431,4.400357591,0.785,38,1,81.48
Albania,11803.431,4.400357591,0.785,42,1,81.48
Albania,11803.431,4.400357591,0.785,51,1,81.48
Albania,11803.431,4.400357591,0.785,55,1,81.48
Albania,11803.431,4.400357591,0.785,59,2,81.48
Albania,11803.431,4.400357591,0.785,70,2,81.48
Albania,11803.431,4.400357591,0.785,70,2,81.48
Albania,11803.431,4.400357591,0.785,76,2,81.48
Albania,11803.431,4.433907257,0.785,89,2,84.26
Albania,11803.431,4.433907257,0.785,100,4,84.26
Albania,11803.431,4.433907257,0.785,123,5,84.26
Albania,11803.431,4.433907257,0.785,146,5,84.26
Albania,11803.431,4.433907257,0.785,174,6,84.26
Albania,11803.431,4.433907257,0.785,186,9,84.26
Albania,11803.431,4.433907257,0.785,197,10,84.26
Albania,11803.431,4.433907257,0.785,212,10,84.26
Albania,11803.431,4.433907257,0.785,223,12,84.26
Albania,11803.431,4.433907257,0.785,243,15,84.26
Albania,11803.431,4.433907257,0.785,259,15,84.26
Albania,11803.431,4.433907257,0.785,277,16,84.26
Albania,11803.431,4.433907257,0.785,304,17,84.26
Albania,11803.431,4.433907257,0.785,333,19,84.26
Albania,11803.431,4.433907257,0.785,361,21,84.26
Albania,11803.431,4.433907257,0.785,377,22,84.26
Albania,11803.431,4.433907257,0.785,383,22,84.26
Albania,11803.431,4.433907257,0.785,400,22,84.26
Albania,11803.431,4.433907257,0.785,409,23,84.26
Albania,11803.431,4.433907257,0.785,416,23,84.26
Albania,11803.431,4.433907257,0.785,433,23,84.26
Albania,11803.431,4.433907257,0.785,446,23,84.26
Albania,11803.431,4.433907257,0.785,467,23,84.26
Albania,11803.431,4.433907257,0.785,475,24,84.26
Albania,11803.431,4.433907257,0.785,494,25,84.26
Albania,11803.431,4.433907257,0.785,518,26,84.26
Albania,11803.431,4.497696328,0.785,539,26,89.81
Albania,11803.431,4.497696328,0.785,548,26,89.81
Albania,11803.431,4.497696328,0.785,562,26,89.81
Albania,11803.431,4.497696328,0.785,584,26,89.81
Albania,11803.431,4.497696328,0.785,609,26,89.81
Albania,11803.431,4.497696328,0.785,634,27,89.81
Albania,11803.431,4.497696328,0.785,663,27,89.81
Albania,11803.431,4.497696328,0.785,678,27,89.81
Albania,11803.431,4.497696328,0.785,712,27,89.81
Albania,11803.431,4.497696328,0.785,726,28,89.81
Albania,11803.431,4.497696328,0.785,736,28,89.81
Albania,11803.431,4.497696328,0.785,750,30,89.81
Albania,11803.431,4.497696328,0.785,766,31,89.81
Albania,11803.431,4.497696328,0.785,773,31,89.81
Albania,11803.431,4.497696328,0.785,782,31,89.81
Albania,11803.431,4.497696328,0.785,789,31,89.81
Albania,11803.431,4.497696328,0.785,795,31,89.81
Albania,11803.431,4.497696328,0.785,803,31,89.81
Albania,11803.431,4.497696328,0.785,820,31,89.81
Albania,11803.431,4.497696328,0.785,832,31,89.81
Albania,11803.431,4.497696328,0.785,842,31,89.81
Albania,11803.431,4.497696328,0.785,850,31,89.81
Albania,11803.431,4.497696328,0.785,856,31,89.81
Albania,11803.431,4.497696328,0.785,868,31,89.81
Albania,11803.431,4.497696328,0.785,872,31,89.81
Albania,11803.431,4.497696328,0.785,876,31,89.81
Albania,11803.431,4.497696328,0.785,880,31,89.81
Albania,11803.431,4.497696328,0.785,898,31,89.81
Albania,11803.431,4.497696328,0.785,916,31,89.81
Albania,11803.431,4.497696328,0.785,933,31,89.81
Albania,11803.431,4.422808628,0.785,946,31,83.33
Albania,11803.431,4.422808628,0.785,948,31,83.33
Albania,11803.431,4.422808628,0.785,949,31,83.33
Albania,11803.431,4.422808628,0.785,964,31,83.33
Albania,11803.431,4.422808628,0.785,969,31,83.33
Albania,11803.431,4.422808628,0.785,981,31,83.33
Albania,11803.431,4.422808628,0.785,989,31,83.33
Albania,11803.431,4.422808628,0.785,998,32,83.33
Albania,11803.431,4.455625549,0.785,1004,32,86.11
Albania,11803.431,4.455625549,0.785,1029,33,86.11
Albania,11803.431,4.455625549,0.785,1050,33,86.11
Albania,11803.431,4.455625549,0.785,1076,33,86.11
Albania,11803.431,4.455625549,0.785,1099,33,86.11
Albania,11803.431,4.455625549,0.785,1122,33,86.11
Albania,11803.431,4.213460043,0.785,1137,33,67.59
Albania,11803.431,4.213460043,0.785,1143,33,67.59
Albania,11803.431,4.213460043,0.785,1164,33,67.59
Albania,11803.431,4.213460043,0.785,1184,33,67.59
Albania,11803.431,4.213460043,0.785,1197,33,67.59
Albania,11803.431,4.213460043,0.785,1212,33,67.59
Albania,11803.431,4.213460043,0.785,1232,34,67.59
Albania,11803.431,4.213460043,0.785,1246,34,67.59
Albania,11803.431,4.213460043,0.785,1263,34,67.59
Albania,11803.431,4.213460043,0.785,1299,34,67.59
Albania,11803.431,4.213460043,0.785,1341,34,67.59
Albania,11803.431,4.213460043,0.785,1385,35,67.59
Albania,11803.431,4.213460043,0.785,1416,36,67.59
Albania,11803.431,4.213460043,0.785,1464,36,67.59
Albania,11803.431,4.213460043,0.785,1521,36,67.59
Albania,11803.431,4.213460043,0.785,1590,36,67.59
Albania,11803.431,4.213460043,0.785,1672,37,67.59
Albania,11803.431,4.213460043,0.785,1722,38,67.59
Albania,11803.431,4.213460043,0.785,1788,39,67.59
Albania,11803.431,4.213460043,0.785,1838,42,67.59
Albania,11803.431,4.213460043,0.785,1891,43,67.59
Albania,11803.431,4.171459912,0.785,1927,44,64.81
Albania,11803.431,4.171459912,0.785,1995,44,64.81
Albania,11803.431,4.171459912,0.785,2047,45,64.81
Albania,11803.431,4.171459912,0.785,2114,47,64.81
Albania,11803.431,4.171459912,0.785,2192,49,64.81
Albania,11803.431,4.171459912,0.785,2269,51,64.81
Albania,11803.431,4.171459912,0.785,2330,53,64.81
Albania,11803.431,4.171459912,0.785,2402,55,64.81
Albania,11803.431,4.171459912,0.785,2466,58,64.81
Albania,11803.431,4.171459912,0.785,2535,62,64.81
Albania,11803.431,4.171459912,0.785,2580,65,64.81
Albania,11803.431,4.171459912,0.785,2662,69,64.81
Albania,11803.431,4.171459912,0.785,2752,72,64.81
Albania,11803.431,4.171459912,0.785,2819,74,64.81
Albania,11803.431,4.081934542,0.785,2893,76,59.26
Albania,11803.431,4.081934542,0.785,2964,79,59.26
Albania,11803.431,4.081934542,0.785,3038,81,59.26
Albania,11803.431,4.081934542,0.785,3106,83,59.26
Albania,11803.431,4.081934542,0.785,3188,83,59.26
Albania,11803.431,4.081934542,0.785,3278,85,59.26
Albania,11803.431,4.081934542,0.785,3371,89,59.26
Albania,11803.431,4.081934542,0.785,3454,93,59.26
Albania,11803.431,4.081934542,0.785,3571,95,59.26
Albania,11803.431,4.081934542,0.785,3667,97,59.26
Albania,11803.431,4.081934542,0.785,3752,101,59.26
Albania,11803.431,4.081934542,0.785,3851,104,59.26
Albania,11803.431,4.081934542,0.785,3906,107,59.26
Albania,11803.431,4.081934542,0.785,4008,111,59.26
Albania,11803.431,4.081934542,0.785,4090,112,59.26
Albania,11803.431,4.081934542,0.785,4171,113,59.26
Albania,11803.431,4.081934542,0.785,4290,117,59.26
Albania,11803.431,4.081934542,0.785,4358,120,59.26
Albania,11803.431,4.081934542,0.785,4466,123,59.26
Albania,11803.431,4.081934542,0.785,4570,128,59.26
Albania,11803.431,4.081934542,0.785,4637,134,59.26
Albania,11803.431,4.081934542,0.785,4763,138,59.26
Albania,11803.431,4.081934542,0.785,4880,144,59.26
Albania,11803.431,4.081934542,0.785,4997,148,59.26
Albania,11803.431,4.081934542,0.785,5105,150,59.26
Albania,11803.431,4.081934542,0.785,5197,154,59.26
Albania,11803.431,4.081934542,0.785,5276,157,59.26
Albania,11803.431,4.081934542,0.785,5396,161,59.26
Albania,11803.431,4.081934542,0.785,5519,166,59.26
Albania,11803.431,4.081934542,0.785,5620,172,59.26
Albania,11803.431,4.081934542,0.785,5750,176,59.26
Albania,11803.431,4.081934542,0.785,5889,182,59.26
Albania,11803.431,3.983413002,0.785,6016,188,53.7
Albania,11803.431,3.983413002,0.785,6151,189,53.7
Albania,11803.431,3.983413002,0.785,6275,193,53.7
Albania,11803.431,3.983413002,0.785,6411,199,53.7
Albania,11803.431,3.983413002,0.785,6536,200,53.7
Albania,11803.431,3.983413002,0.785,6676,205,53.7
Albania,11803.431,3.983413002,0.785,6817,208,53.7
Albania,11803.431,3.983413002,0.785,6971,213,53.7
Albania,11803.431,3.983413002,0.785,7117,219,53.7
Albania,11803.431,3.983413002,0.785,7260,225,53.7
Albania,11803.431,3.983413002,0.785,7380,228,53.7
Albania,11803.431,3.983413002,0.785,7499,230,53.7
Albania,11803.431,3.983413002,0.785,7654,232,53.7
Albania,11803.431,3.983413002,0.785,7812,234,53.7
Albania,11803.431,3.983413002,0.785,7967,238,53.7
Albania,11803.431,3.983413002,0.785,8119,240,53.7
Albania,11803.431,3.983413002,0.785,8275,245,53.7
Albania,11803.431,3.983413002,0.785,8427,250,53.7
Albania,11803.431,3.983413002,0.785,8605,254,53.7
Albania,11803.431,3.983413002,0.785,8759,259,53.7
Albania,11803.431,3.983413002,0.785,8927,263,53.7
Albania,11803.431,4.000583182,0.785,9083,266,54.63
Albania,11803.431,4.000583182,0.785,9195,271,54.63
Albania,11803.431,4.000583182,0.785,9279,275,54.63
Albania,11803.431,4.000583182,0.785,9380,280,54.63
Albania,11803.431,4.000583182,0.785,9513,284,54.63
Albania,11803.431,4.000583182,0.785,9606,290,54.63
Albania,11803.431,4.000583182,0.785,9728,296,54.63
Albania,11803.431,4.000583182,0.785,9844,301,54.63
Albania,11803.431,4.000583182,0.785,9967,306,54.63
Albania,11803.431,4.000583182,0.785,10102,312,54.63
Albania,11803.431,4.000583182,0.785,10255,316,54.63
Albania,11803.431,4.000583182,0.785,10406,319,54.63
Albania,11803.431,4.000583182,0.785,10553,321,54.63
Albania,11803.431,4.000583182,0.785,10704,322,54.63
Albania,11803.431,4.000583182,0.785,10860,324,54.63
Albania,11803.431,4.000583182,0.785,11021,327,54.63
Albania,11803.431,4.000583182,0.785,11185,330,54.63
Albania,11803.431,3.773220603,0.785,11353,334,43.52
Albania,11803.431,3.773220603,0.785,11520,338,43.52
